Date,TD.TO_Toronto Dominion Bank,BNS.TO_Bank of Nova Scotia,BAC_Bank of America Corporation,MO_Altria Group,GBPEUR=X_GBP EUR,CADEUR=X_CAD EUR,BMO.TO_Bank of Montreal,^IXIC_NASDAQ,BTI_British American Tobacco,SNC.TO_SNC-Lavalin Group,RCI-B.TO_Rogers Communications,MU_Micron Technology,ENB.TO_Enbridge Inc
2016-10-21,60.0,71.25,16.559998999999998,61.849998,1.107738,0.681704,85.519997,5246.410156,59.064999,53.299999,54.080002,17.200001,58.759997999999996
2016-10-24,60.16,71.790001,16.67,63.700001,1.11002,0.683337,86.260002,5241.830078,56.674999,53.560001,53.869999,16.940001000000002,58.220001
2016-10-25,60.32,71.809998,16.77,64.949997,1.106776,0.684055,86.099998,5257.399902,57.049999,54.0,53.400002,17.059998999999998,58.049999
2016-10-26,60.630001,71.760002,16.719998999999998,64.709999,1.1060860000000001,0.685487,86.66999799999999,5309.830078,57.139998999999996,54.400002,53.470001,17.540001,58.32
2016-10-27,60.75,72.230003,16.870001000000002,64.519997,1.110819,0.693792,86.940002,5283.399902,55.794998,54.799999,53.5,17.639999,59.07
2016-10-28,60.52,72.089996,16.91,64.43,1.109238,0.692195,85.349998,5250.27002,56.040001000000004,54.290001000000004,53.66,17.530001000000002,58.369999
2016-10-31,60.860001000000004,72.08000200000001,16.68,65.879997,1.120955,0.695001,85.360001,5215.970215,57.044998,54.5,53.959998999999996,17.200001,57.919998
2016-11-01,60.779999,72.029999,16.5,66.120003,1.1197620000000001,0.693771,84.940002,5190.100098,57.445,53.860001000000004,53.790001000000004,17.16,57.459998999999996
2016-11-02,60.419998,71.309998,16.610001,65.480003,1.121314,0.6916760000000001,84.389999,5189.140136999999,56.575001,52.110001000000004,53.119999,16.98,55.959998999999996
2016-11-03,60.380001,71.620003,16.48,65.120003,1.122814,0.68816,84.470001,5153.580078,56.279999,54.080002,53.23,16.68,54.959998999999996
2016-11-04,59.709998999999996,70.980003,16.48,65.07,1.1233959999999998,0.688816,83.83000200000001,5105.569824,56.775002,53.330002,52.720001,16.620001000000002,55.240002000000004
2016-11-07,60.369999,71.769997,16.549999,64.379997,1.118349,0.687912,84.940002,5058.410156,56.23,53.720001,52.75,16.68,57.02
2016-11-08,60.529999,72.209999,17.01,65.269997,1.121277,0.68523,84.989998,5046.370117,56.66,54.619999,52.639998999999996,17.379998999999998,57.09
2016-11-09,60.560001,71.629997,17.0,65.839996,1.116602,0.685276,85.550003,5166.169922,56.884997999999996,55.209998999999996,51.720001,17.41,56.93
2016-11-10,61.889998999999996,71.720001,17.969998999999998,64.040001,1.1120940000000001,0.679272,86.16999799999999,5193.490234000001,55.845001,57.209998999999996,50.77,17.200001,56.639998999999996
2016-11-11,61.66,71.029999,18.76,61.720001,1.115149,0.679122,86.059998,5251.069824,52.970001,55.849998,50.630001,16.99,55.119999
2016-11-14,62.919998,69.879997,19.02,61.759997999999996,1.106855,0.675379,86.58000200000001,5208.799805,54.119999,55.709998999999996,50.82,17.67,54.150002
2016-11-15,62.400002,70.410004,20.08,61.189999,1.108773,0.672764,86.940002,5237.109863000001,53.044998,55.68,51.490002000000004,17.709999,55.25
2016-11-16,62.400002,70.610001,20.16,61.810001,1.123067,0.672561,86.75,5218.399902,53.505001,54.77,51.759997999999996,18.1,55.529999
2016-11-17,62.75,71.629997,19.75,62.66,1.125016,0.674287,87.599998,5275.620117,53.264998999999996,55.169998,51.860001000000004,18.24,56.650002
2016-11-18,63.27,72.0,20.08,62.810001,1.121885,0.6766979999999999,87.839996,5294.580078,53.470001,55.040001000000004,51.509997999999996,19.18,57.099998
2016-11-21,63.32,72.620003,20.0,62.77,1.1242809999999999,0.682577,88.339996,5333.970215,53.654999,55.599998,51.68,19.209999,58.25
2016-11-22,63.59,72.660004,20.33,63.689999,1.1373739999999999,0.682726,88.400002,5321.509765999999,54.369999,55.790001000000004,51.900002,19.49,58.040001000000004
2016-11-23,63.950001,72.629997,20.299999,64.209999,1.152774,0.681717,89.059998,5368.859863000001,54.355,56.66,51.799999,19.74,57.93
2016-11-24,64.129997,72.620003,20.559998999999998,64.019997,1.1615739999999999,0.682966,88.800003,5386.350098,54.165001000000004,56.84,52.029999,19.91,57.470001
2016-11-25,64.32,72.900002,20.860001,64.480003,1.164643,0.6871079999999999,88.82,5380.680176,54.965,56.650002,52.32,20.129998999999998,57.470001
2016-11-28,63.93,72.519997,20.299999,64.83000200000001,1.161186,0.692833,88.940002,5398.919922,55.110001000000004,56.060001,52.360001000000004,19.99,57.419998
2016-11-29,64.089996,73.699997,20.290001,65.18,1.162125,0.6956439999999999,89.139999,5368.810059,55.474998,56.169998,52.52,19.42,56.689999
2016-11-30,63.57,74.139999,21.120001000000002,63.93,1.168218,0.695426,88.529999,5379.919922,54.52,56.919998,51.900002,19.530001000000002,56.5
2016-12-01,63.07,74.089996,21.5,62.889998999999996,1.164407,0.699437,88.660004,5323.680176,54.27,57.669998,50.639998999999996,18.48,55.200001
2016-12-02,63.32,74.370003,21.23,63.990002000000004,1.17435,0.701037,89.0,5251.109863000001,55.115002000000004,57.5,51.099998,18.790001,55.5
2016-12-05,63.599998,74.290001,21.84,63.529999,1.168344,0.7001189999999999,89.58000200000001,5255.649902,55.095001,57.279999,51.110001000000004,18.610001,55.619999
2016-12-06,63.98,74.68,22.16,64.300003,1.179038,0.7023659999999999,92.059998,5308.890136999999,54.880001,56.549999,51.07,19.059998999999998,55.400002
2016-12-07,64.559998,75.599998,22.57,65.410004,1.179034,0.701801,93.139999,5333.0,55.185001,56.939999,52.389998999999996,20.440001000000002,55.82
2016-12-08,65.16999799999999,76.16999799999999,22.950001,65.360001,1.1761110000000001,0.697174,95.019997,5393.759765999999,54.785,55.540001000000004,51.939999,20.66,55.669998
2016-12-09,65.75,76.870003,23.09,66.269997,1.168549,0.702439,96.199997,5417.359863000001,55.5,56.16,51.59,20.5,55.389998999999996
2016-12-12,65.449997,76.529999,22.610001,66.489998,1.173142,0.6991930000000001,95.959999,5444.5,55.330002,56.27,51.970001,20.02,55.290001000000004
2016-12-13,66.050003,77.089996,22.610001,66.690002,1.18175,0.7032189999999999,96.510002,5412.540039,56.224998,56.689999,52.209998999999996,20.129998999999998,56.330002
2016-12-14,65.769997,76.589996,22.67,65.940002,1.180675,0.704755,96.150002,5463.830078,55.904999,57.029999,51.740002000000004,20.02,55.450001
2016-12-15,66.510002,76.470001,23.16,66.260002,1.1971120000000002,0.709438,96.599998,5436.669922,56.02,56.810001,51.380001,20.290001,55.939999
2016-12-16,66.440002,76.040001,22.66,67.040001,1.183239,0.700422,96.900002,5456.850098,56.255001,56.529999,50.869999,20.27,57.349998
2016-12-19,66.709999,76.040001,22.48,67.760002,1.181956,0.7025680000000001,96.620003,5437.160156,56.424999,56.990002000000004,51.73,20.35,57.09
2016-12-20,66.970001,75.889999,22.709999,67.339996,1.1733799999999999,0.7025560000000001,96.91999799999999,5457.439941,56.305,57.119999,51.200001,20.65,56.450001
2016-12-21,66.949997,75.82,22.629998999999998,67.269997,1.184873,0.7135279999999999,97.110001,5483.939941,56.23,58.549999,51.5,20.58,56.599998
2016-12-22,67.230003,76.139999,22.540001,67.68,1.194381,0.722147,97.379997,5471.430176,56.014998999999996,58.549999,52.060001,23.190001000000002,57.75
2016-12-23,67.07,76.040001,22.6,67.720001,1.191152,0.715869,97.16999799999999,5447.419922,56.099998,58.5,52.07,23.26,57.59
2016-12-28,67.099998,76.220001,22.610001,67.82,1.191339,0.716287,97.190002,5462.689941,56.310001,58.23,51.939999,23.299999,56.990002000000004
2016-12-29,66.75,75.389999,22.33,67.510002,1.192512,0.7158770000000001,97.0,5487.439941,55.685001,58.130001,52.330002,22.780001000000002,57.060001
2016-12-30,66.220001,74.760002,22.0,67.849998,1.192446,0.719863,96.57,5438.560059,56.185001,57.790001000000004,51.790001000000004,22.27,56.5
2017-01-03,66.910004,75.760002,22.1,67.620003,1.195129,0.717384,97.059998,5432.089844,56.334998999999996,58.400002,52.02,21.92,57.169998
2017-01-04,67.650002,76.400002,22.530001000000002,67.629997,1.190683,0.716972,97.400002,5383.120117,56.494999,58.880001,52.220001,22.549999,57.040001000000004
2017-01-05,67.809998,76.57,22.950001,67.849998,1.190083,0.719771,97.800003,5429.080078,56.369999,58.540001000000004,52.669998,22.360001,57.43
2017-01-06,67.349998,76.589996,22.68,67.93,1.184705,0.713903,97.550003,5477.0,56.43,57.990002000000004,52.200001,22.110001,57.700001
2017-01-09,67.040001,76.349998,22.68,68.230003,1.17699,0.710661,97.360001,5487.939941,56.275002,57.59,51.400002,22.040001,57.5
2017-01-10,67.099998,76.959999,22.549999,67.949997,1.1754950000000002,0.7074600000000001,97.68,5521.060059,56.855,57.91,51.200001,22.34,56.66
2017-01-11,67.349998,77.68,22.940001000000002,67.720001,1.17395,0.707192,98.849998,5531.819824,56.715,58.07,50.790001000000004,22.48,56.849998
2017-01-12,67.099998,77.199997,23.07,67.650002,1.173349,0.704059,97.970001,5551.819824,57.215,57.5,51.48,22.790001,56.599998
2017-01-13,67.099998,77.629997,22.92,67.510002,1.173557,0.708329,97.970001,5563.649902,57.455002,57.669998,51.189999,22.309998999999998,56.830002
2017-01-16,67.0,77.370003,23.01,67.58000200000001,1.161956,0.7015819999999999,98.230003,5547.490234000001,57.605,57.849998,51.209998999999996,22.18,57.27
2017-01-17,66.370003,76.699997,22.049999,68.480003,1.173084,0.707116,97.68,5574.120117,56.549999,57.360001000000004,50.900002,21.74,57.290001000000004
2017-01-18,66.68,76.480003,22.629998999999998,69.160004,1.174183,0.71125,97.459999,5538.72998,57.075001,56.18,51.98,22.32,57.220001
2017-01-19,66.610001,76.739998,22.530001000000002,69.550003,1.17521,0.7150310000000001,98.050003,5555.649902,58.380001,56.619999,52.029999,21.709999,56.73
2017-01-20,67.449997,77.389999,22.639999,70.010002,1.1738819999999999,0.716069,98.599998,5540.080078,58.650002,57.080002,52.799999,21.959999,57.23
2017-01-23,67.33000200000001,77.5,22.559998999999998,70.550003,1.171558,0.712708,98.849998,5555.330078,59.459998999999996,56.16,53.23,21.889999,56.630001
2017-01-24,67.599998,77.91999799999999,22.950001,70.760002,1.164174,0.7170479999999999,99.25,5552.939941,59.900002,56.740002000000004,53.369999,22.85,57.540001000000004
2017-01-25,68.0,78.25,23.370001000000002,70.959999,1.149673,0.714699,100.260002,5600.959961,61.68,57.470001,52.580002,23.559998999999998,57.799999
2017-01-26,68.349998,78.610001,23.440001000000002,70.849998,1.153701,0.715532,100.660004,5656.339844,61.884997999999996,57.25,56.040001000000004,23.52,58.09
2017-01-27,68.160004,78.709999,23.360001,71.029999,1.1525590000000001,0.716847,100.809998,5655.180176,61.810001,56.860001000000004,56.77,23.969998999999998,56.549999
2017-01-30,67.910004,78.25,22.950001,71.300003,1.145864,0.716241,99.08000200000001,5660.779785,60.994999,56.32,56.610001000000004,24.18,55.700001
2017-01-31,67.410004,77.760002,22.639999,71.18,1.132722,0.716783,98.43,5613.709961,61.599998,56.080002,56.450001,24.110001,55.400002
2017-02-01,67.410004,77.889999,22.889999,71.389999,1.135549,0.7158479999999999,98.269997,5614.790039,61.404999,55.950001,56.34,24.75,55.139998999999996
2017-02-02,67.150002,77.730003,22.719998999999998,71.449997,1.158109,0.715726,98.220001,5642.649902,61.490002000000004,56.099998,56.439999,24.790001,56.060001
2017-02-03,67.489998,78.400002,23.290001,71.489998,1.153553,0.709333,98.989998,5636.200195,62.275002,56.52,56.419998,24.6,57.049999
2017-02-06,67.410004,78.230003,23.120001000000002,71.290001,1.157475,0.7042069999999999,98.68,5666.77002,62.294998,55.959998999999996,56.32,24.34,56.330002
2017-02-07,67.589996,79.059998,22.9,72.199997,1.156175,0.701589,98.900002,5663.549805,62.665001000000004,56.389998999999996,56.43,24.6,55.669998
2017-02-08,67.730003,79.489998,22.67,72.150002,1.163224,0.70201,99.120003,5674.220215,63.055,56.419998,56.32,24.209999,56.310001
2017-02-09,68.190002,79.83000200000001,23.120001000000002,72.489998,1.168181,0.708612,99.550003,5682.450195,62.915001000000004,56.810001,56.73,24.450001,56.369999
2017-02-10,68.269997,80.279999,23.08,72.41999799999999,1.1750450000000001,0.711626,100.150002,5715.180176,62.625,57.41,56.48,24.049999,56.540001000000004
2017-02-13,68.43,80.510002,23.4,72.040001,1.179019,0.7151029999999999,100.730003,5734.129883,62.305,57.049999,56.130001,23.9,56.470001
2017-02-14,68.540001,80.699997,24.059998999999998,71.879997,1.1752790000000002,0.710779,100.559998,5763.959961,61.790001000000004,56.830002,56.060001,23.120001000000002,56.509997999999996
2017-02-15,69.160004,81.519997,24.58,72.16999799999999,1.1672879999999999,0.7127220000000001,101.290001,5782.569824,62.220001,56.98,56.529999,23.02,55.919998
2017-02-16,69.269997,81.989998,24.58,72.709999,1.165303,0.710034,101.480003,5819.439941,62.66,57.130001,57.09,22.98,55.43
2017-02-17,69.440002,81.82,24.52,72.970001,1.175905,0.711741,101.410004,5814.899902,62.66,57.68,57.52,23.35,54.970001
2017-02-21,69.809998,81.889999,24.780001000000002,73.650002,1.163386,0.713122,101.41999799999999,5838.580078,62.919998,57.650002,57.450001,23.77,55.57
2017-02-22,70.5,81.68,24.790001,73.599998,1.157776,0.71238,101.599998,5865.950195,62.900002,57.34,57.360001000000004,23.75,55.34
2017-02-23,70.190002,81.68,24.58,74.459999,1.16058,0.711364,101.699997,5860.629883,64.010002,56.189999,57.150002,23.48,54.740002000000004
2017-02-24,69.260002,80.349998,24.23,74.43,1.170274,0.709991,99.980003,5835.509765999999,63.950001,54.59,56.360001000000004,23.24,54.200001
2017-02-27,68.910004,79.25,24.57,74.589996,1.171697,0.7114520000000001,98.58000200000001,5845.310059,64.110001,54.490002000000004,56.669998,23.76,56.349998
2017-02-28,68.459999,77.040001,24.68,74.91999799999999,1.172587,0.714391,100.790001,5861.899902,63.84,54.09,55.759997999999996,23.440001000000002,55.900002
2017-03-01,69.5,78.75,25.5,75.599998,1.17562,0.7178439999999999,101.900002,5825.439941,64.300003,54.610001000000004,55.810001,24.549999,55.27
2017-03-02,68.980003,78.68,25.23,75.720001,1.181584,0.7218220000000001,103.370003,5904.029785,63.799999,54.759997999999996,55.93,24.700001,55.23
2017-03-03,69.620003,79.959999,25.440001000000002,75.57,1.178863,0.722663,102.849998,5861.220215,63.290001000000004,54.75,55.939999,25.57,54.84
2017-03-06,70.300003,80.199997,25.25,75.58000200000001,1.175574,0.721428,103.32,5870.75,63.080002,55.450001,56.439999,25.709999,55.23
2017-03-07,70.059998,79.989998,25.209999,76.099998,1.170253,0.716631,103.5,5849.180176,63.0,54.150002,56.669998,25.639999,56.130001
2017-03-08,70.160004,79.459999,25.26,75.839996,1.170072,0.7189909999999999,103.059998,5833.930176,62.490002000000004,54.080002,56.599998,25.379998999999998,55.59
2017-03-09,69.879997,79.089996,25.35,76.190002,1.1756870000000001,0.719226,102.610001,5837.549805,62.560001,53.900002,56.040001000000004,25.15,55.380001
2017-03-10,66.0,78.970001,25.309998999999998,76.449997,1.184496,0.721557,103.050003,5838.810059,62.82,54.630001,56.279999,25.18,55.66
2017-03-13,66.959999,79.699997,25.299999,75.650002,1.179994,0.719733,103.099998,5861.72998,63.200001,54.84,56.240002000000004,25.700001,55.380001
2017-03-14,66.389999,79.029999,25.32,75.339996,1.1862840000000001,0.721173,102.489998,5875.779785,63.18,53.330002,55.990002000000004,25.58,54.380001
2017-03-15,65.949997,78.220001,25.18,75.66999799999999,1.175007,0.72231,101.239998,5856.819824,62.5,53.02,55.77,26.120001000000002,55.049999
2017-03-16,66.32,78.449997,25.219998999999998,75.300003,1.175271,0.7164689999999999,101.489998,5900.049805,63.41,53.099998,56.610001000000004,26.040001,55.700001
2017-03-17,66.050003,77.790001,24.860001,75.160004,1.171152,0.710787,100.959999,5900.759765999999,64.199997,52.330002,56.360001000000004,25.799999,54.959998999999996
2017-03-20,65.599998,77.290001,24.440001000000002,75.58000200000001,1.164803,0.71086,100.050003,5901.0,64.349998,52.549999,56.0,26.209999,54.490002000000004
2017-03-21,64.839996,76.269997,23.02,75.93,1.167943,0.710462,98.650002,5901.529785,64.650002,51.130001,56.209998999999996,25.52,54.119999
2017-03-22,64.720001,76.900002,22.940001000000002,75.07,1.1581549999999998,0.703617,98.480003,5793.830078,64.589996,52.360001000000004,56.41,26.059998999999998,55.099998
2017-03-23,65.389999,77.43,23.07,74.019997,1.15726,0.705337,99.230003,5821.640136999999,64.970001,52.439999,56.75,26.469998999999998,54.540001000000004
2017-03-24,65.18,77.779999,23.120001000000002,73.16999799999999,1.154619,0.705462,99.290001,5817.689941,65.58000200000001,51.889998999999996,57.200001,28.43,54.68
2017-03-27,65.129997,78.360001,23.030001000000002,73.199997,1.1545299999999998,0.703025,99.239998,5828.740234000001,65.860001,52.57,57.959998999999996,28.76,55.130001
2017-03-28,65.900002,79.010002,23.48,73.190002,1.149255,0.6998850000000001,99.93,5840.370117,65.529999,53.080002,58.259997999999996,28.690001000000002,55.75
2017-03-29,66.129997,79.360001,23.35,72.959999,1.138571,0.695063,100.040001,5875.140136999999,66.110001,52.869999,58.32,28.5,55.869999
2017-03-30,66.220001,79.389999,23.870001000000002,72.050003,1.1459469999999998,0.69796,99.839996,5897.549805,65.980003,52.41,58.82,28.969998999999998,55.049999
2017-03-31,66.610001,77.800003,23.59,71.41999799999999,1.145586,0.699417,99.33000200000001,5914.339844,66.32,52.18,58.799999,28.9,55.709998999999996
2017-04-03,66.989998,78.07,23.59,71.620003,1.144008,0.700379,99.809998,5911.740234000001,65.989998,52.580002,59.099998,28.639999,55.490002000000004
2017-04-04,67.260002,78.059998,23.440001000000002,71.949997,1.146312,0.6966359999999999,99.949997,5894.680176,66.199997,54.139998999999996,59.459998999999996,28.59,55.880001
2017-04-05,66.849998,78.120003,23.17,71.93,1.1528,0.6981470000000001,99.629997,5898.609863000001,66.489998,55.169998,58.880001,28.26,55.66
2017-04-06,66.339996,78.730003,23.26,71.41999799999999,1.151744,0.698246,99.949997,5864.47998,66.199997,54.799999,59.400002,28.620001000000002,56.599998
2017-04-07,66.239998,78.110001,23.16,71.709999,1.154415,0.692416,100.230003,5878.950195,66.440002,54.200001,59.689999,28.52,56.799999
2017-04-10,66.41999799999999,77.68,23.02,71.760002,1.15615,0.6951470000000001,99.910004,5877.810059,66.41999799999999,54.48,59.720001,27.639999,56.970001
2017-04-11,66.160004,77.489998,22.92,72.08000200000001,1.160879,0.694692,98.800003,5880.930176,67.32,54.32,59.529999,27.18,56.259997999999996
2017-04-12,65.57,76.779999,22.65,72.160004,1.1534659999999999,0.691733,98.25,5866.77002,67.75,53.98,60.099998,26.690001000000002,56.41
2017-04-13,64.870003,75.989998,22.34,71.300003,1.1562459999999999,0.687702,97.379997,5836.160156,67.239998,53.34,60.41,26.74,56.290001000000004
2017-04-17,66.199997,77.139999,22.809998999999998,72.309998,1.14825,0.691024,98.519997,5805.149902,67.690002,53.970001,60.990002000000004,27.129998999999998,56.77
2017-04-18,65.93,76.610001,22.709999,72.339996,1.156215,0.697172,98.099998,5856.790039,67.57,53.529999,61.419998,27.139999,56.419998
2017-04-19,65.839996,76.349998,22.74,72.110001,1.1676229999999999,0.7018260000000001,98.230003,5849.470215,66.599998,53.419998,62.360001000000004,27.26,56.130001
2017-04-20,66.040001,76.800003,23.07,71.410004,1.175458,0.70338,99.040001,5863.029785,67.139999,53.049999,62.5,27.959999,56.43
2017-04-21,65.629997,76.83000200000001,22.709999,71.470001,1.170768,0.7002079999999999,98.730003,5916.779785,66.769997,54.27,62.119999,27.32,56.639998999999996
2017-04-24,66.68,77.970001,23.629998999999998,72.550003,1.164755,0.6988409999999999,100.040001,5910.52002,68.699997,54.169998,62.529999,26.57,57.080002
2017-04-25,66.800003,78.410004,23.98,72.43,1.1702139999999999,0.6974560000000001,100.769997,5983.819824,68.519997,54.540001000000004,62.290001000000004,26.99,57.490002000000004
2017-04-26,65.769997,77.410004,23.889999,71.510002,1.171357,0.700113,99.699997,6025.490234000001,68.25,54.689999,62.790001000000004,26.790001,56.689999
2017-04-27,64.16999799999999,75.309998,23.65,71.529999,1.169453,0.704856,96.589996,6025.22998,67.83000200000001,54.450001,62.75,27.629998999999998,56.450001
2017-04-28,64.230003,75.879997,23.34,71.779999,1.1724780000000001,0.708283,96.660004,6048.939941,68.040001,54.900002,62.59,27.67,56.580002
2017-05-01,64.269997,75.739998,23.610001,70.800003,1.177266,0.707203,96.459999,6047.609863000001,67.769997,55.119999,62.75,28.290001,56.240002000000004
2017-05-02,63.700001,75.760002,23.530001000000002,70.83000200000001,1.176113,0.707684,95.940002,6091.600098,68.32,55.09,62.970001,27.77,56.939999
2017-05-03,63.470001,75.57,23.77,70.220001,1.178161,0.7062930000000001,95.709999,6095.370117,67.910004,54.98,62.450001,28.0,56.849998
2017-05-04,63.290001000000004,75.160004,23.85,70.309998,1.181383,0.707925,95.410004,6072.549805,68.029999,54.860001000000004,62.150002,27.790001,55.73
2017-05-05,64.089996,76.720001,23.74,70.91999799999999,1.1797389999999999,0.705002,96.32,6075.339844,68.629997,54.540001000000004,62.709998999999996,28.200001,56.59
2017-05-08,64.129997,76.720001,23.959999,70.709999,1.197215,0.696513,96.57,6100.759765999999,68.900002,54.509997999999996,62.950001,28.059998999999998,56.98
2017-05-09,63.619999,75.910004,23.98,70.290001,1.1929370000000001,0.692183,95.699997,6102.660156,68.790001,53.970001,62.98,28.809998999999998,56.610001000000004
2017-05-10,63.889998999999996,76.5,24.15,70.309998,1.194782,0.692555,95.690002,6120.589844,69.18,53.619999,62.84,29.32,56.540001000000004
2017-05-11,63.419998,75.790001,24.07,70.480003,1.179542,0.682066,94.480003,6129.140136999999,69.239998,53.369999,62.299999,29.030001000000002,54.77
2017-05-12,63.099998,75.300003,24.0,70.650002,1.1759600000000001,0.679312,94.040001,6115.959961,69.910004,52.450001,62.720001,28.93,54.950001
2017-05-15,63.669998,75.730003,24.059998999999998,70.66999799999999,1.174238,0.674132,94.769997,6121.22998,70.019997,52.07,62.93,28.83,54.540001000000004
2017-05-16,63.130001,75.650002,23.99,70.949997,1.177783,0.675416,93.800003,6149.669922,71.239998,51.689999,62.099998,29.02,53.84
2017-05-17,62.259997999999996,74.18,22.57,70.550003,1.1867889999999999,0.672042,92.08000200000001,6169.870117,71.120003,50.830002,61.57,27.0,52.650002
2017-05-18,62.529999,74.41999799999999,22.74,70.540001,1.185568,0.67048,92.739998,6011.240234000001,69.889999,50.57,62.09,27.48,52.759997999999996
2017-05-19,63.049999,75.480003,23.049999,70.900002,1.182279,0.667148,93.660004,6055.129883,70.940002,51.119999,61.900002,27.82,53.509997999999996
2017-05-23,63.57,76.16999799999999,23.040001,72.040001,1.183435,0.669003,95.129997,6083.700195,71.540001,51.400002,62.419998,28.059998999999998,53.599998
2017-05-24,63.040001000000004,75.639999,23.389999,72.129997,1.182083,0.662211,91.980003,6133.620117,70.650002,51.580002,62.68,28.290001,53.459998999999996
2017-05-25,64.010002,75.660004,23.360001,72.849998,1.176968,0.667076,90.989998,6138.709961,71.0,51.98,62.860001000000004,28.99,52.970001
2017-05-26,64.25,75.910004,23.25,74.139999,1.182439,0.668263,91.16999799999999,6163.02002,71.66999799999999,51.900002,62.630001,29.43,52.48
2017-05-29,64.260002,76.120003,23.24,74.410004,1.184442,0.670125,91.510002,6205.259765999999,71.860001,52.41,62.669998,29.76,52.419998
2017-05-30,64.440002,76.599998,22.91,75.07,1.1893719999999999,0.670936,90.989998,6210.189941,71.559998,51.869999,63.150002,30.700001,52.0
2017-05-31,64.400002,76.220001,22.41,75.440002,1.1894850000000001,0.6716260000000001,90.66999799999999,6203.189941,72.120003,51.830002,63.0,30.77,52.0
2017-06-01,64.699997,76.699997,22.629998999999998,75.400002,1.186528,0.6671279999999999,91.43,6198.52002,72.32,52.599998,63.09,30.76,52.669998
2017-06-02,64.839996,76.68,22.450001,75.120003,1.1793040000000001,0.668168,91.269997,6246.830078,73.040001,52.650002,63.23,31.209999,52.73
2017-06-05,64.589996,76.739998,22.41,75.059998,1.1749530000000001,0.662188,90.91999799999999,6305.799805,73.029999,52.380001,63.009997999999996,31.209999,52.5
2017-06-06,64.18,76.57,22.23,75.269997,1.164316,0.659134,90.599998,6295.680176,73.220001,52.490002000000004,63.240002000000004,31.57,53.220001
2017-06-07,64.290001,76.639999,22.6,75.610001,1.1625809999999999,0.661447,90.400002,6275.060059,73.279999,52.259997999999996,62.810001,32.5,52.830002
2017-06-08,65.059998,77.849998,22.969998999999998,75.209999,1.165997,0.660297,91.639999,6297.379883,72.029999,52.869999,62.32,32.450001,51.77
2017-06-09,65.690002,78.57,23.67,75.459999,1.161299,0.659485,93.900002,6321.759765999999,70.120003,52.599998,62.75,30.6,52.119999
2017-06-12,65.279999,77.83000200000001,23.780001000000002,75.400002,1.156281,0.661561,93.239998,6207.919922,70.019997,52.900002,62.77,31.200001,51.0
2017-06-13,65.190002,77.68,23.77,74.949997,1.1589770000000001,0.6638390000000001,93.150002,6175.459961,69.849998,53.029999,62.75,31.540001,51.150002
2017-06-14,64.709999,77.260002,23.76,75.75,1.1557629999999999,0.661554,92.239998,6220.370117,70.730003,52.419998,62.509997999999996,31.059998999999998,49.810001
2017-06-15,64.989998,77.58000200000001,23.540001,76.410004,1.1536469999999999,0.665088,92.940002,6194.890136999999,70.5,52.540001000000004,62.220001,30.559998999999998,50.310001
2017-06-16,65.050003,77.91999799999999,23.43,77.279999,1.146582,0.6669069999999999,92.959999,6165.5,71.470001,52.810001,62.119999,29.860001,51.439999
2017-06-19,65.459999,78.57,23.91,77.709999,1.151411,0.664519,93.68,6151.759765999999,71.860001,53.669998,62.860001000000004,31.200001,51.09
2017-06-20,65.110001,78.849998,23.49,77.33000200000001,1.1465610000000002,0.659284,93.290001,6239.009765999999,70.949997,53.52,62.279999,30.83,50.060001
2017-06-21,65.0,78.989998,23.129998999999998,77.029999,1.145145,0.659687,92.480003,6188.029785,70.900002,53.549999,61.990002000000004,32.009997999999996,50.610001000000004
2017-06-22,65.279999,79.690002,22.93,76.480003,1.149117,0.6567149999999999,93.489998,6233.950195,69.870003,54.68,62.23,31.889999,51.610001000000004
2017-06-23,65.269997,79.449997,22.82,76.489998,1.140875,0.659126,93.860001,6236.689941,70.110001,54.860001000000004,62.869999,31.73,52.220001
2017-06-26,65.209999,79.379997,22.889999,76.529999,1.146628,0.6596479999999999,94.029999,6265.25,70.0,55.139998999999996,63.389998999999996,32.5,52.450001
2017-06-27,65.260002,79.16999799999999,23.27,75.379997,1.1450850000000001,0.657622,94.239998,6247.149902,69.360001,55.23,62.869999,31.66,52.75
2017-06-28,65.690002,79.589996,23.879998999999998,75.839996,1.151657,0.661192,95.58000200000001,6146.620117,69.68,57.009997999999996,63.290001000000004,32.240002000000004,52.560001
2017-06-29,65.470001,78.389999,24.32,74.400002,1.137523,0.663417,95.5,6234.410156,68.410004,56.68,61.779999,31.469998999999998,51.900002
2017-06-30,65.349998,78.010002,24.26,74.470001,1.137226,0.670974,95.220001,6144.350098,68.540001,56.07,61.25,29.860001,51.66
2017-07-04,65.470001,77.809998,24.68,74.529999,1.131614,0.673809,95.800003,6140.419922,68.029999,56.919998,60.599998,29.139999,51.84
2017-07-05,65.83000200000001,78.66999799999999,24.92,74.610001,1.13754,0.673297,95.739998,6110.060059,68.160004,57.290001000000004,60.91,30.51,51.32
2017-07-06,65.150002,78.440002,24.709999,74.32,1.1371870000000002,0.676758,95.739998,6150.859863000001,67.279999,56.580002,61.099998,30.1,51.459998999999996
2017-07-07,65.120003,78.339996,24.83,74.25,1.144565,0.675305,95.849998,6089.459961,67.360001,56.740002000000004,61.139998999999996,30.200001,51.299999
